region_name,region_risk_level,recorded_at,year,month,day_of_year,is_rainy_season,rainfall_mm,temperature_c,humidity_pct,wind_speed_ms,soil_moisture_pct,risk_level
Rusizi Floodplain (Rusizi),high,2020-04-29,2020,4,120,1,12.49,17.03,89.18,1.15,97.0,high
Rusizi Floodplain (Rusizi),high,2020-04-30,2020,4,121,1,2.2,17.98,88.32,1.27,97.0,high
Rusizi Floodplain (Rusizi),high,2020-05-01,2020,5,122,1,2.48,18.62,85.24,0.93,96.0,high
Rusizi Floodplain (Rusizi),high,2020-05-02,2020,5,123,1,10.54,18.41,87.49,0.88,96.0,high
Rusizi Floodplain (Rusizi),high,2020-05-03,2020,5,124,1,10.39,18.62,83.87,0.81,97.0,high
Rusizi Floodplain (Rusizi),high,2020-05-04,2020,5,125,1,0.08,18.95,75.51,1.12,96.0,moderate
Rusizi Floodplain (Rusizi),high,2020-05-05,2020,5,126,1,4.95,17.82,87.3,1.1,96.0,high
Rusizi Floodplain (Rusizi),high,2020-05-06,2020,5,127,1,2.95,18.81,88.15,1.21,96.0,high
Rusizi Floodplain (Rusizi),high,2020-05-07,2020,5,128,1,1.57,18.46,88.57,1.33,96.0,high
Rusizi Floodplain (Rusizi),high,2020-05-08,2020,5,129,1,0.34,17.99,86.81,1.44,96.0,high
Rusizi Floodplain (Rusizi),high,2020-05-09,2020,5,130,1,1.65,18.4,86.75,1.16,95.0,high
Rusizi Floodplain (Rusizi),high,2020-05-10,2020,5,131,1,1.04,17.94,85.73,1.4,95.0,high
Rusizi Floodplain (Rusizi),high,2020-05-11,2020,5,132,1,2.07,18.14,86.57,1.29,95.0,high
Rusizi Floodplain (Rusizi),high,2020-05-12,2020,5,133,1,2.66,18.39,85.82,1.12,94.0,high
Rusizi Floodplain (Rusizi),high,2020-05-13,2020,5,134,1,5.96,18.37,87.1,0.98,94.0,high
Rusizi Floodplain (Rusizi),high,2020-05-14,2020,5,135,1,11.71,17.03,87.94,1.04,95.0,high
Rusizi Floodplain (Rusizi),high,2020-05-15,2020,5,136,1,4.32,18.55,77.82,0.62,95.0,moderate
Rusizi Floodplain (Rusizi),high,2020-05-16,2020,5,137,1,6.1,17.67,88.72,0.86,95.0,high
Rusizi Floodplain (Rusizi),high,2020-05-17,2020,5,138,1,3.46,18.37,85.98,1.08,95.0,high
Rusizi Floodplain (Rusizi),high,2020-05-18,2020,5,139,1,0.42,18.34,85.24,1.08,95.0,high
Rusizi Floodplain (Rusizi),high,2020-05-19,2020,5,140,1,0.3,17.7,83.31,1.18,94.0,high
Rusizi Floodplain (Rusizi),high,2020-05-20,2020,5,141,1,0.81,17.43,83.62,1.28,94.0,high
Rusizi Floodplain (Rusizi),high,2020-05-21,2020,5,142,1,0.55,17.84,85.74,1.37,93.0,high
Rusizi Floodplain (Rusizi),high,2020-05-22,2020,5,143,1,0.03,17.91,83.16,1.27,93.0,high
Rusizi Floodplain (Rusizi),high,2020-05-23,2020,5,144,1,0.01,17.79,80.6,1.22,92.0,high
Rusizi Floodplain (Rusizi),high,2020-05-24,2020,5,145,1,0.0,17.21,77.45,1.19,92.0,moderate
Rusizi Floodplain (Rusizi),high,2020-05-25,2020,5,146,1,0.03,17.53,78.59,1.13,91.0,moderate
Rusizi Floodplain (Rusizi),high,2020-05-26,2020,5,147,1,0.24,19.08,74.96,0.79,91.0,moderate
Rusizi Floodplain (Rusizi),high,2020-05-27,2020,5,148,1,1.38,18.98,81.1,0.97,90.0,high
Rusizi Floodplain (Rusizi),high,2020-05-28,2020,5,149,1,1.27,18.44,83.85,1.48,90.0,high
Rusizi Floodplain (Rusizi),high,2020-05-29,2020,5,150,1,1.02,18.23,82.75,1.22,90.0,high
Rusizi Floodplain (Rusizi),high,2020-05-30,2020,5,151,1,1.45,17.59,86.41,1.34,90.0,high
Rusizi Floodplain (Rusizi),high,2020-05-31,2020,5,152,1,0.01,17.01,82.85,1.6,89.0,high
Rusizi Floodplain (Rusizi),high,2020-06-01,2020,6,153,0,0.0,17.03,83.06,1.39,89.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-02,2020,6,154,0,0.0,17.31,81.86,1.52,88.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-03,2020,6,155,0,0.0,17.48,82.09,1.35,88.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-04,2020,6,156,0,0.0,17.65,83.45,0.97,88.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-05,2020,6,157,0,0.0,17.55,84.04,1.1,87.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-06,2020,6,158,0,0.0,17.72,80.51,0.96,87.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-07,2020,6,159,0,0.0,17.81,79.12,0.79,87.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-08,2020,6,160,0,0.0,17.68,81.76,0.96,86.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-09,2020,6,161,0,0.0,18.0,82.58,0.89,86.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-10,2020,6,162,0,15.29,16.86,88.28,0.85,88.0,high
Rusizi Floodplain (Rusizi),high,2020-06-11,2020,6,163,0,21.97,17.09,84.1,0.7,89.0,high
Rusizi Floodplain (Rusizi),high,2020-06-12,2020,6,164,0,52.63,17.82,87.5,0.76,93.0,high
Rusizi Floodplain (Rusizi),high,2020-06-13,2020,6,165,0,34.52,16.34,93.94,0.77,95.0,critical
Rusizi Floodplain (Rusizi),high,2020-06-14,2020,6,166,0,6.65,17.25,86.84,0.83,94.0,high
Rusizi Floodplain (Rusizi),high,2020-06-15,2020,6,167,0,1.88,17.84,82.54,0.77,93.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-16,2020,6,168,0,0.55,17.53,81.86,0.81,93.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-17,2020,6,169,0,0.16,17.05,80.97,0.93,92.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-18,2020,6,170,0,0.29,16.55,82.49,1.05,92.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-19,2020,6,171,0,0.48,16.39,83.98,0.92,91.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-20,2020,6,172,0,7.04,16.53,85.93,0.91,91.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-21,2020,6,173,0,9.71,16.28,87.16,0.99,92.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-22,2020,6,174,0,10.05,16.57,82.65,0.77,93.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-23,2020,6,175,0,9.8,16.36,88.87,1.16,94.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-24,2020,6,176,0,0.68,16.42,85.41,1.45,93.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-25,2020,6,177,0,1.39,16.62,81.86,1.3,92.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-26,2020,6,178,0,2.77,16.24,87.04,0.99,92.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-27,2020,6,179,0,0.19,17.16,78.01,1.04,92.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-28,2020,6,180,0,1.18,16.92,82.16,1.15,92.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-29,2020,6,181,0,0.08,16.45,82.05,1.54,91.0,moderate
Rusizi Floodplain (Rusizi),high,2020-06-30,2020,6,182,0,0.0,16.33,81.02,1.35,91.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-01,2020,7,183,0,0.0,16.69,83.63,1.25,90.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-02,2020,7,184,0,0.0,16.61,83.73,1.27,90.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-03,2020,7,185,0,0.0,16.87,83.64,1.26,90.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-04,2020,7,186,0,0.0,16.68,82.52,1.24,89.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-05,2020,7,187,0,0.14,16.16,83.97,0.98,89.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-06,2020,7,188,0,0.16,16.23,85.09,1.02,89.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-07,2020,7,189,0,0.07,16.89,82.89,1.08,89.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-08,2020,7,190,0,0.04,16.38,83.43,1.4,88.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-09,2020,7,191,0,0.0,16.3,81.5,1.54,88.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-10,2020,7,192,0,0.12,16.38,82.47,1.33,88.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-11,2020,7,193,0,0.09,16.98,82.29,1.3,87.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-12,2020,7,194,0,0.19,17.68,81.36,1.16,87.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-13,2020,7,195,0,0.22,16.53,83.44,1.07,87.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-14,2020,7,196,0,0.16,16.61,80.25,0.92,86.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-15,2020,7,197,0,0.08,16.62,80.94,1.26,86.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-16,2020,7,198,0,0.11,16.27,84.51,2.0,86.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-17,2020,7,199,0,0.01,15.45,78.58,1.67,86.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-18,2020,7,200,0,0.03,14.77,80.42,1.45,86.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-19,2020,7,201,0,0.01,15.16,75.75,1.19,85.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-20,2020,7,202,0,13.32,15.71,81.69,1.11,86.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-21,2020,7,203,0,24.73,15.36,86.44,0.77,89.0,high
Rusizi Floodplain (Rusizi),high,2020-07-22,2020,7,204,0,13.74,16.13,86.19,0.92,90.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-23,2020,7,205,0,11.5,16.36,82.49,0.99,90.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-24,2020,7,206,0,13.4,16.39,82.36,1.04,91.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-25,2020,7,207,0,1.45,16.85,79.07,1.14,91.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-26,2020,7,208,0,0.05,17.23,76.33,1.01,90.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-27,2020,7,209,0,0.11,17.62,75.1,1.04,89.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-28,2020,7,210,0,0.05,16.85,75.48,0.93,89.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-29,2020,7,211,0,0.02,16.72,77.46,1.07,88.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-30,2020,7,212,0,0.0,16.87,79.71,1.42,88.0,moderate
Rusizi Floodplain (Rusizi),high,2020-07-31,2020,7,213,0,0.0,17.18,79.9,1.49,88.0,moderate
Rusizi Floodplain (Rusizi),high,2020-08-01,2020,8,214,0,0.0,17.07,78.42,1.42,87.0,moderate
Rusizi Floodplain (Rusizi),high,2020-08-02,2020,8,215,0,0.0,16.3,77.49,1.45,87.0,moderate
Rusizi Floodplain (Rusizi),high,2020-08-03,2020,8,216,0,0.0,15.39,73.84,1.63,86.0,moderate
Rusizi Floodplain (Rusizi),high,2020-08-04,2020,8,217,0,0.0,16.89,73.25,1.32,86.0,moderate
Rusizi Floodplain (Rusizi),high,2020-08-05,2020,8,218,0,0.0,17.23,79.18,1.07,86.0,moderate
Rusizi Floodplain (Rusizi),high,2020-08-06,2020,8,219,0,0.0,18.05,72.73,1.14,86.0,moderate
Rusizi Floodplain (Rusizi),high,2020-08-07,2020,8,220,0,0.0,18.43,71.94,0.94,85.0,moderate
Rusizi Floodplain (Rusizi),high,2020-08-08,2020,8,221,0,0.0,17.9,74.28,1.06,85.0,moderate
Rusizi Floodplain (Rusizi),high,2020-08-09,2020,8,222,0,0.33,17.51,76.6,1.12,85.0,moderate
Rusizi Floodplain (Rusizi),high,2020-08-10,2020,8,223,0,0.22,18.42,73.93,1.15,85.0,moderate
Rusizi Floodplain (Rusizi),high,2020-08-11,2020,8,224,0,1.18,18.52,70.07,0.96,84.0,low
Rusizi Floodplain (Rusizi),high,2020-08-12,2020,8,225,0,0.8,18.89,74.34,0.83,84.0,low
Rusizi Floodplain (Rusizi),high,2020-08-13,2020,8,226,0,0.59,18.29,78.57,0.98,84.0,low
Rusizi Floodplain (Rusizi),high,2020-08-14,2020,8,227,0,0.51,19.02,67.35,0.84,84.0,low
Rusizi Floodplain (Rusizi),high,2020-08-15,2020,8,228,0,0.85,19.42,67.05,0.8,84.0,low
Rusizi Floodplain (Rusizi),high,2020-08-16,2020,8,229,0,0.26,18.82,74.38,1.16,84.0,low
Rusizi Floodplain (Rusizi),high,2020-08-17,2020,8,230,0,0.02,18.8,71.44,1.31,84.0,low
Rusizi Floodplain (Rusizi),high,2020-08-18,2020,8,231,0,0.01,19.57,60.85,1.06,83.0,low
Rusizi Floodplain (Rusizi),high,2020-08-19,2020,8,232,0,0.12,19.43,65.66,1.19,83.0,low
Rusizi Floodplain (Rusizi),high,2020-08-20,2020,8,233,0,1.37,18.85,75.03,1.21,83.0,low
Rusizi Floodplain (Rusizi),high,2020-08-21,2020,8,234,0,1.4,18.2,81.55,1.42,83.0,moderate
Rusizi Floodplain (Rusizi),high,2020-08-22,2020,8,235,0,1.1,17.46,81.91,1.58,83.0,moderate
Rusizi Floodplain (Rusizi),high,2020-08-23,2020,8,236,0,1.2,17.83,80.41,1.33,83.0,moderate
Rusizi Floodplain (Rusizi),high,2020-08-24,2020,8,237,0,4.98,17.76,74.6,1.23,83.0,low
Rusizi Floodplain (Rusizi),high,2020-08-25,2020,8,238,0,5.26,18.2,73.9,1.35,84.0,low
Rusizi Floodplain (Rusizi),high,2020-08-26,2020,8,239,0,3.23,18.41,75.02,1.5,84.0,low
Rusizi Floodplain (Rusizi),high,2020-08-27,2020,8,240,0,0.31,18.85,69.68,1.57,84.0,low
Rusizi Floodplain (Rusizi),high,2020-08-28,2020,8,241,0,1.3,18.89,67.59,1.18,83.0,low
Rusizi Floodplain (Rusizi),high,2020-08-29,2020,8,242,0,3.61,19.23,70.38,1.0,83.0,low
Rusizi Floodplain (Rusizi),high,2020-08-30,2020,8,243,0,1.4,19.21,72.22,1.03,83.0,low
Rusizi Floodplain (Rusizi),high,2020-08-31,2020,8,244,0,2.97,18.53,77.59,1.03,83.0,low
Rusizi Floodplain (Rusizi),high,2020-09-01,2020,9,245,1,0.48,18.57,72.92,1.23,83.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-02,2020,9,246,1,0.01,17.7,67.88,1.68,83.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-03,2020,9,247,1,0.01,17.84,63.92,1.36,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-04,2020,9,248,1,0.31,19.3,63.05,0.86,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-05,2020,9,249,1,0.53,19.05,71.37,0.91,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-06,2020,9,250,1,6.49,16.69,87.02,0.71,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-07,2020,9,251,1,3.66,17.39,81.13,1.06,83.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-08,2020,9,252,1,2.76,17.44,79.62,1.21,83.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-09,2020,9,253,1,1.91,17.35,79.86,1.44,83.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-10,2020,9,254,1,1.22,17.91,76.36,1.38,83.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-11,2020,9,255,1,0.75,17.9,75.98,1.25,83.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-12,2020,9,256,1,1.28,17.76,78.21,1.5,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-13,2020,9,257,1,1.53,18.15,75.69,1.55,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-14,2020,9,258,1,0.51,18.78,70.98,1.52,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-15,2020,9,259,1,1.49,19.0,71.43,1.48,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-16,2020,9,260,1,1.68,20.37,63.77,1.31,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-17,2020,9,261,1,0.92,20.0,67.29,1.54,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-18,2020,9,262,1,0.15,20.26,65.38,1.32,81.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-19,2020,9,263,1,0.83,20.09,69.65,1.16,81.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-20,2020,9,264,1,2.25,18.84,80.15,0.93,81.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-21,2020,9,265,1,4.06,18.99,77.07,0.76,81.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-22,2020,9,266,1,5.73,19.16,76.57,1.22,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-23,2020,9,267,1,4.71,19.2,74.31,1.49,83.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-24,2020,9,268,1,0.84,19.27,72.91,1.25,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-25,2020,9,269,1,6.26,17.93,84.29,1.08,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-26,2020,9,270,1,6.87,18.65,79.8,0.87,83.0,moderate
Rusizi Floodplain (Rusizi),high,2020-09-27,2020,9,271,1,16.33,18.25,83.33,0.61,85.0,high
Rusizi Floodplain (Rusizi),high,2020-09-28,2020,9,272,1,8.86,18.83,80.92,0.71,85.0,high
Rusizi Floodplain (Rusizi),high,2020-09-29,2020,9,273,1,6.77,18.72,80.96,0.76,85.0,high
Rusizi Floodplain (Rusizi),high,2020-09-30,2020,9,274,1,8.85,17.25,84.66,0.72,85.0,high
Rusizi Floodplain (Rusizi),high,2020-10-01,2020,10,275,1,10.5,17.96,77.6,0.61,86.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-02,2020,10,276,1,1.33,19.56,69.27,1.32,85.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-03,2020,10,277,1,0.68,19.29,71.55,1.52,84.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-04,2020,10,278,1,0.68,20.17,65.27,1.26,84.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-05,2020,10,279,1,0.28,20.19,63.17,1.44,83.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-06,2020,10,280,1,0.18,20.64,60.84,0.94,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-07,2020,10,281,1,2.5,19.24,74.78,0.81,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-08,2020,10,282,1,0.9,19.05,76.41,0.88,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-09,2020,10,283,1,2.13,18.61,80.86,0.7,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-10,2020,10,284,1,3.81,18.18,84.67,1.05,82.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-11,2020,10,285,1,1.77,17.47,83.73,0.85,83.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-12,2020,10,286,1,11.94,17.81,85.9,0.58,83.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-13,2020,10,287,1,11.34,18.16,81.95,0.79,85.0,high
Rusizi Floodplain (Rusizi),high,2020-10-14,2020,10,288,1,3.18,18.86,78.19,1.02,85.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-15,2020,10,289,1,0.81,19.35,75.86,1.61,84.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-16,2020,10,290,1,2.54,18.87,80.98,1.37,84.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-17,2020,10,291,1,5.13,18.66,81.24,0.73,84.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-18,2020,10,292,1,7.93,18.18,81.19,0.62,85.0,high
Rusizi Floodplain (Rusizi),high,2020-10-19,2020,10,293,1,9.3,18.39,79.55,0.71,85.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-20,2020,10,294,1,25.3,17.16,91.1,0.87,88.0,high
Rusizi Floodplain (Rusizi),high,2020-10-21,2020,10,295,1,4.57,18.11,82.12,0.77,87.0,high
Rusizi Floodplain (Rusizi),high,2020-10-22,2020,10,296,1,20.82,17.82,83.66,0.72,88.0,high
Rusizi Floodplain (Rusizi),high,2020-10-23,2020,10,297,1,2.47,18.89,77.12,1.08,88.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-24,2020,10,298,1,1.08,19.51,76.23,1.01,86.0,moderate
Rusizi Floodplain (Rusizi),high,2020-10-25,2020,10,299,1,3.19,18.64,82.65,0.55,86.0,high
Rusizi Floodplain (Rusizi),high,2020-10-26,2020,10,300,1,6.52,17.4,87.03,0.91,86.0,high
Rusizi Floodplain (Rusizi),high,2020-10-27,2020,10,301,1,3.48,18.21,80.36,1.01,86.0,high
Rusizi Floodplain (Rusizi),high,2020-10-28,2020,10,302,1,11.65,17.98,83.87,0.85,86.0,high
Rusizi Floodplain (Rusizi),high,2020-10-29,2020,10,303,1,25.13,17.31,89.72,1.09,89.0,high
Rusizi Floodplain (Rusizi),high,2020-10-30,2020,10,304,1,3.21,17.34,83.27,1.46,88.0,high
Rusizi Floodplain (Rusizi),high,2020-10-31,2020,10,305,1,3.78,17.23,85.06,1.3,88.0,high
Rusizi Floodplain (Rusizi),high,2020-11-01,2020,11,306,1,2.13,16.89,83.48,1.42,87.0,high
Rusizi Floodplain (Rusizi),high,2020-11-02,2020,11,307,1,3.0,17.93,82.68,1.32,87.0,high
Rusizi Floodplain (Rusizi),high,2020-11-03,2020,11,308,1,1.69,19.21,78.28,1.23,87.0,moderate
Rusizi Floodplain (Rusizi),high,2020-11-04,2020,11,309,1,11.8,19.03,80.76,0.84,88.0,high
Rusizi Floodplain (Rusizi),high,2020-11-05,2020,11,310,1,13.97,18.14,84.78,0.81,88.0,high
Rusizi Floodplain (Rusizi),high,2020-11-06,2020,11,311,1,8.16,17.73,83.45,0.9,89.0,high
Rusizi Floodplain (Rusizi),high,2020-11-07,2020,11,312,1,7.69,18.14,83.95,1.13,89.0,high
Rusizi Floodplain (Rusizi),high,2020-11-08,2020,11,313,1,3.02,18.26,81.86,1.16,89.0,high
Rusizi Floodplain (Rusizi),high,2020-11-09,2020,11,314,1,19.76,18.06,85.62,0.93,90.0,high
Rusizi Floodplain (Rusizi),high,2020-11-10,2020,11,315,1,21.04,17.02,90.26,1.1,91.0,high
Rusizi Floodplain (Rusizi),high,2020-11-11,2020,11,316,1,9.52,18.32,78.73,0.65,92.0,moderate
Rusizi Floodplain (Rusizi),high,2020-11-12,2020,11,317,1,2.35,19.13,78.58,0.99,91.0,moderate
Rusizi Floodplain (Rusizi),high,2020-11-13,2020,11,318,1,3.18,19.16,79.74,0.62,91.0,moderate
Rusizi Floodplain (Rusizi),high,2020-11-14,2020,11,319,1,8.29,19.03,82.13,0.77,91.0,high
Rusizi Floodplain (Rusizi),high,2020-11-15,2020,11,320,1,11.44,16.94,91.87,1.25,92.0,high
Rusizi Floodplain (Rusizi),high,2020-11-16,2020,11,321,1,14.3,16.95,85.82,0.62,92.0,high
Rusizi Floodplain (Rusizi),high,2020-11-17,2020,11,322,1,161.09,16.91,92.87,1.13,95.0,critical
Rusizi Floodplain (Rusizi),high,2020-11-18,2020,11,323,1,168.71,16.82,85.51,0.79,97.0,critical
Rusizi Floodplain (Rusizi),high,2020-11-19,2020,11,324,1,152.46,15.97,87.05,1.08,97.0,critical
Rusizi Floodplain (Rusizi),high,2020-11-20,2020,11,325,1,28.09,18.58,75.76,0.71,97.0,high
Rusizi Floodplain (Rusizi),high,2020-11-21,2020,11,326,1,107.32,18.21,87.06,0.87,97.0,critical
Rusizi Floodplain (Rusizi),high,2020-11-22,2020,11,327,1,27.33,19.06,81.3,0.68,97.0,critical
Rusizi Floodplain (Rusizi),high,2020-11-23,2020,11,328,1,2.63,19.57,78.09,0.84,96.0,high
Rusizi Floodplain (Rusizi),high,2020-11-24,2020,11,329,1,3.22,19.21,81.61,0.92,96.0,high
Rusizi Floodplain (Rusizi),high,2020-11-25,2020,11,330,1,8.1,16.83,91.32,0.88,96.0,high
Rusizi Floodplain (Rusizi),high,2020-11-26,2020,11,331,1,3.91,18.42,82.19,1.1,96.0,high
Rusizi Floodplain (Rusizi),high,2020-11-27,2020,11,332,1,18.66,19.04,81.99,1.22,96.0,high
Rusizi Floodplain (Rusizi),high,2020-11-28,2020,11,333,1,60.08,19.13,81.34,0.76,96.0,critical
Rusizi Floodplain (Rusizi),high,2020-11-29,2020,11,334,1,146.2,17.57,88.03,1.22,97.0,critical
Rusizi Floodplain (Rusizi),high,2020-11-30,2020,11,335,1,64.24,18.57,83.39,0.73,98.0,critical
Rusizi Floodplain (Rusizi),high,2020-12-01,2020,12,336,1,30.22,17.54,87.42,0.85,98.0,critical
Rusizi Floodplain (Rusizi),high,2020-12-02,2020,12,337,1,12.77,18.07,84.53,0.7,98.0,high
Rusizi Floodplain (Rusizi),high,2020-12-03,2020,12,338,1,13.39,17.86,86.08,0.61,99.0,high
Rusizi Floodplain (Rusizi),high,2020-12-04,2020,12,339,1,7.74,17.99,85.26,0.85,99.0,high
Rusizi Floodplain (Rusizi),high,2020-12-05,2020,12,340,1,2.97,18.03,83.15,1.12,98.0,high
Rusizi Floodplain (Rusizi),high,2020-12-06,2020,12,341,1,1.09,19.06,77.85,1.14,98.0,moderate
Rusizi Floodplain (Rusizi),high,2020-12-07,2020,12,342,1,1.17,19.26,76.6,0.87,98.0,moderate
Rusizi Floodplain (Rusizi),high,2020-12-08,2020,12,343,1,1.81,19.54,77.17,0.86,98.0,moderate
Rusizi Floodplain (Rusizi),high,2020-12-09,2020,12,344,1,4.39,19.04,81.13,0.93,97.0,high
Rusizi Floodplain (Rusizi),high,2020-12-10,2020,12,345,1,6.52,18.19,85.67,0.91,98.0,high
Rusizi Floodplain (Rusizi),high,2020-12-11,2020,12,346,1,4.29,18.3,85.67,0.91,97.0,high
Rusizi Floodplain (Rusizi),high,2020-12-12,2020,12,347,1,5.7,18.51,81.18,0.48,98.0,high
Rusizi Floodplain (Rusizi),high,2020-12-13,2020,12,348,1,2.73,17.98,82.77,0.81,97.0,high
Rusizi Floodplain (Rusizi),high,2020-12-14,2020,12,349,1,0.91,18.54,76.98,0.89,97.0,moderate
Rusizi Floodplain (Rusizi),high,2020-12-15,2020,12,350,1,1.03,18.63,76.74,1.02,97.0,moderate
Rusizi Floodplain (Rusizi),high,2020-12-16,2020,12,351,1,1.07,18.87,77.91,0.87,96.0,moderate
Rusizi Floodplain (Rusizi),high,2020-12-17,2020,12,352,1,8.52,17.42,87.47,0.98,96.0,high
Rusizi Floodplain (Rusizi),high,2020-12-18,2020,12,353,1,29.22,17.15,88.69,1.0,98.0,high
Rusizi Floodplain (Rusizi),high,2020-12-19,2020,12,354,1,13.79,16.09,86.12,0.89,98.0,high
Rusizi Floodplain (Rusizi),high,2020-12-20,2020,12,355,1,6.68,17.65,82.32,0.75,98.0,high
Rusizi Floodplain (Rusizi),high,2020-12-21,2020,12,356,1,5.6,18.1,82.99,0.65,98.0,high
Rusizi Floodplain (Rusizi),high,2020-12-22,2020,12,357,1,0.77,18.36,81.1,1.04,98.0,high
Rusizi Floodplain (Rusizi),high,2020-12-23,2020,12,358,1,1.46,19.19,75.94,0.76,97.0,moderate
